기간	자치구	구분	합계	합계	합계	합계	합계	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별
2014	영등포구	협회 및 단체 수리 및 기타 개인서비스업	3,389	1,289	13,246	7,766	5,480	2,418	4,938	128	2,988	314	3,140	529	2,180	3,220	9,722	72	2,424	97	1,100
2014	동작구	합계	20,160	7,813	105,146	55,170	49,976	16,957	40,373	1,931	40,182	493	20,194	779	4,397	19,107	70,944	212	18,810	841	15,392
2014	동작구	광업	1	-	564	400	164	-	-	-	-	1	564	-	-	-	-	1	564	-	-
2014	동작구	제조업	641	173	2,394	1,189	1,205	549	1,522	88	791	4	81	-	-	627	2,165	4	71	10	158
2014	동작구	전기 가스 증기 및 수도사업	6	-	324	265	59	-	-	2	57	4	267	-	-	3	176	-	-	3	148
2014	동작구	하수폐기물처리 원료재생 및 환경복원업	17	4	247	208	39	1	5	15	232	1	10	-	-	16	217	1	30	-	-
2014	동작구	건설업	539	51	5,008	4,552	456	347	645	192	4,363	-	-	-	-	519	3,403	12	1,546	8	59
2014	동작구	도매 및 소매업	5,155	2,088	16,898	9,099	7,799	4,468	10,325	666	6,416	20	152	1	5	4,848	13,206	67	1,659	240	2,033
2014	동작구	운수업	2,263	92	3,027	2,853	174	2,213	2,418	32	401	17	207	1	1	2,238	2,789	1	6	24	232
2014	동작구	숙박 및 음식점업	4,017	2,329	12,207	4,883	7,324	3,877	10,751	125	1,279	7	150	8	27	3,911	11,080	5	49	101	1,078
2014	동작구	출판 영상 방송통신 및 정보서비스업	266	43	4,969	3,018	1,951	99	247	155	4,441	10	275	2	6	243	2,585	8	1,211	15	1,173
2014	동작구	금융 및 보험업	216	32	3,807	1,814	1,993	23	53	143	3,104	50	650	-	-	56	314	13	883	147	2,610
2014	동작구	부동산업 및 임대업	1,099	380	4,585	2,382	2,203	844	1,341	100	1,924	14	74	141	1,246	1,059	4,101	8	61	32	423
2014	동작구	전문 과학 및 기술 서비스업	418	64	7,583	5,130	2,453	243	675	142	6,635	31	268	2	5	362	1,817	30	5,260	26	506
2014	동작구	사업시설관리 및 사업지원 서비스업	267	65	8,990	4,723	4,267	136	617	122	8,250	7	82	2	41	226	5,162	17	2,564	24	1,264
2014	동작구	공공행정 국방 및 사회보장 행정	35	1	3,072	2,044	1,028	-	-	-	-	35	3,072	-	-	35	3,072	-	-	-	-
2014	동작구	교육 서비스업	1,186	663	12,770	5,870	6,900	932	2,672	111	1,754	109	8,163	34	181	1,060	6,191	16	4,233	110	2,346
2014	동작구	보건업 및 사회복지 서비스업	913	396	10,411	2,536	7,875	750	4,243	2	17	70	4,682	91	1,469	855	7,650	12	358	46	2,403
2014	동작구	예술 스포츠 및 여가관련 서비스업	730	306	2,578	1,461	1,117	674	1,699	17	104	22	716	17	59	711	2,088	2	27	17	463
2014	동작구	협회 및 단체 수리 및 기타 개인서비스업	2,391	1,126	5,712	2,743	2,969	1,801	3,160	19	414	91	781	480	1,357	2,338	4,928	15	288	38	496
2014	관악구	합계	26,396	9,778	112,223	58,178	54,045	22,764	54,586	2,066	33,705	542	18,583	1,024	5,349	25,309	82,981	204	14,467	883	14,775
2014	관악구	광업	1	-	5	5	-	-	-	1	5	-	-	-	-	1	5	-	-	-	-
2014	관악구	제조업	1,320	377	6,140	2,700	3,440	1,190	4,293	126	1,461	2	3	2	383	1,295	5,626	15	418	10	96
2014	관악구	하수폐기물처리 원료재생 및 환경복원업	13	2	190	171	19	2	30	11	160	-	-	-	-	13	190	-	-	-	-
2014	관악구	건설업	718	73	7,110	6,217	893	462	942	255	6,166	-	-	1	2	689	5,052	14	730	15	1,328
2014	관악구	도매 및 소매업	5,645	2,465	16,435	8,306	8,129	4,936	11,219	671	4,754	30	441	8	21	5,257	12,849	48	952	340	2,634
2014	관악구	운수업	4,012	148	6,214	5,943	271	3,951	4,197	46	1,855	12	150	3	12	3,989	5,506	8	585	15	123
2014	관악구	숙박 및 음식점업	5,459	3,106	16,890	6,770	10,120	5,310	14,465	133	1,955	15	466	1	4	5,343	14,733	6	311	110	1,846
2014	관악구	출판 영상 방송통신 및 정보서비스업	294	42	3,026	2,077	949	128	388	147	2,270	17	357	2	11	271	2,165	6	151	17	710
2014	관악구	금융 및 보험업	196	27	2,216	880	1,336	27	40	115	1,602	54	574	-	-	73	357	10	194	113	1,665
2014	관악구	부동산업 및 임대업	1,266	391	3,434	2,232	1,202	1,048	1,873	112	802	11	71	95	688	1,223	3,049	11	117	32	268
2014	관악구	전문 과학 및 기술 서비스업	620	75	5,114	3,231	1,883	341	974	163	3,143	77	848	39	149	559	2,546	22	1,266	39	1,302
2014	관악구	사업시설관리 및 사업지원 서비스업	296	78	7,927	3,976	3,951	150	505	125	7,073	9	268	12	81	261	3,421	13	2,517	22	1,989
2014	관악구	공공행정 국방 및 사회보장 행정	49	4	3,155	2,304	851	-	-	-	-	49	3,155	-	-	49	3,155	-	-	-	-
2014	관악구	교육 서비스업	1,252	688	14,117	6,201	7,916	996	2,599	86	1,128	106	10,010	64	380	1,174	6,751	19	5,784	59	1,582
2014	관악구	보건업 및 사회복지 서비스업	1,104	445	9,401	1,657	7,744	916	6,425	5	90	49	1,202	134	1,684	1,069	8,452	8	444	27	505
2014	관악구	예술 스포츠 및 여가관련 서비스업	992	425	2,836	1,615	1,221	916	2,135	30	156	23	415	23	130	959	2,472	8	59	25	305
2014	관악구	협회 및 단체 수리 및 기타 개인서비스업	3,159	1,432	8,013	3,893	4,120	2,391	4,501	40	1,085	88	623	640	1,804	3,084	6,652	16	939	59	422
2014	서초구	합계	45,932	14,219	390,662	237,365	153,297	28,272	82,231	14,835	254,736	1,870	47,525	955	6,170	41,327	229,451	1,706	99,947	2,899	61,264
2014	서초구	농업 임업 및 어업	1	-	5	3	2	-	-	1	5	-	-	-	-	-	-	1	5	-	-
2014	서초구	광업	2	-	4	3	1	-	-	2	4	-	-	-	-	1	1	1	3	-	-
2014	서초구	제조업	1,158	323	6,737	3,891	2,846	686	1,675	469	5,019	2	42	1	1	1,052	4,005	64	2,474	42	258
2014	서초구	전기 가스 증기 및 수도사업	16	1	238	210	28	-	-	10	35	5	198	1	5	12	42	1	3	3	193
2014	서초구	하수폐기물처리 원료재생 및 환경복원업	15	2	174	153	21	1	8	12	161	2	5	-	-	13	167	-	-	2	7
2014	서초구	건설업	1,965	265	48,265	41,952	6,313	562	1,411	1,403	46,854	-	-	-	-	1,762	20,842	130	22,606	73	4,817
2014	서초구	도매 및 소매업	12,737	4,256	67,364	40,814	26,550	7,979	17,020	4,690	49,948	63	381	5	15	11,371	36,536	509	15,752	857	15,076
2014	서초구	운수업	1,482	146	8,868	7,469	1,399	1,117	1,407	352	6,460	10	955	3	46	1,361	4,664	58	2,149	63	2,055
2014	서초구	숙박 및 음식점업	6,691	3,476	32,058	13,256	18,802	5,973	22,016	708	9,976	8	58	2	8	6,157	25,320	48	1,215	486	5,523
2014	서초구	출판 영상 방송통신 및 정보서비스업	2,318	341	30,477	22,140	8,337	517	1,580	1,759	27,157	39	1,724	3	16	2,164	22,677	77	5,777	77	2,023
2014	서초구	금융 및 보험업	861	131	16,039	8,599	7,440	66	163	710	12,298	83	3,564	2	14	391	2,498	34	4,360	436	9,181
2014	서초구	부동산업 및 임대업	2,771	683	14,159	9,637	4,522	1,584	3,531	893	7,325	35	407	259	2,896	2,616	11,221	64	2,083	91	855
2014	서초구	전문 과학 및 기술 서비스업	6,154	764	65,025	43,533	21,492	3,099	10,408	2,180	42,383	857	12,062	18	172	5,336	31,689	456	24,011	362	9,325
2014	서초구	사업시설관리 및 사업지원 서비스업	1,236	310	37,034	17,628	19,406	364	985	828	35,518	19	319	25	212	1,060	21,582	95	13,470	81	1,982
2014	서초구	공공행정 국방 및 사회보장 행정	58	5	9,836	6,398	3,438	-	-	-	-	58	9,836	-	-	55	9,047	1	584	2	205
2014	서초구	교육 서비스업	2,338	1,105	18,415	7,436	10,979	1,645	4,408	487	7,138	159	6,632	47	237	2,130	12,798	60	2,768	148	2,849
2014	서초구	보건업 및 사회복지 서비스업	1,534	529	17,191	4,158	13,033	1,352	9,901	11	33	104	6,650	67	607	1,464	11,248	17	950	53	4,993
2014	서초구	예술 스포츠 및 여가관련 서비스업	1,193	456	5,390	2,861	2,529	989	2,300	133	1,157	43	1,791	28	142	1,159	4,722	12	289	22	379
2014	서초구	협회 및 단체 수리 및 기타 개인서비스업	3,402	1,426	13,383	7,224	6,159	2,338	5,418	187	3,265	383	2,901	494	1,799	3,223	10,392	78	1,448	101	1,543
2014	강남구	합계	70,262	21,764	645,060	369,305	275,755	40,929	141,075	26,364	438,902	1,876	57,398	1,093	7,685	62,452	383,221	3,064	175,508	4,746	86,331
2014	강남구	농업 임업 및 어업	4	2	19	15	4	-	-	2	11	2	8	-	-	3	14	1	5	-	-
2014	강남구	광업	2	-	6	5	1	-	-	2	6	-	-	-	-	1	4	1	2	-	-
2014	강남구	제조업	1,772	533	14,058	6,983	7,075	1,056	2,964	710	11,011	6	83	-	-	1,577	6,556	132	6,720	63	782
2014	강남구	전기 가스 증기 및 수도사업	23	1	1,511	1,222	289	2	14	16	1,135	5	362	-	-	13	171	4	1,046	6	294
2014	강남구	하수폐기물처리 원료재생 및 환경복원업	28	3	970	849	121	2	6	25	963	1	1	-	-	19	702	8	267	1	1
2014	강남구	건설업	2,209	330	40,873	34,913	5,960	570	1,406	1,635	39,426	4	41	-	-	1,985	26,173	147	11,784	77	2,916
2014	강남구	도매 및 소매업	17,341	6,040	130,195	72,969	57,226	9,176	23,371	8,097	106,463	62	348	6	13	14,651	63,704	1,131	45,125	1,559	21,366
2014	강남구	운수업	3,112	177	10,346	8,366	1,980	2,693	3,471	337	5,594	75	1,212	7	69	2,942	6,860	89	2,288	81	1,198
2014	강남구	숙박 및 음식점업	10,987	5,402	59,585	26,281	33,304	9,481	38,047	1,490	21,391	10	105	6	42	9,932	43,320	136	4,715	919	11,550
2014	강남구	출판 영상 방송통신 및 정보서비스업	4,471	640	60,279	41,734	18,545	877	2,619	3,552	55,885	38	1,734	4	41	4,194	45,075	170	12,020	107	3,184
2014	강남구	금융 및 보험업	1,647	203	34,661	20,140	14,521	139	271	1,378	30,526	116	3,652	14	212	817	6,211	95	10,897	735	17,553
2014	강남구	부동산업 및 임대업	4,853	1,231	28,269	18,541	9,728	2,760	6,970	1,757	16,077	25	1,649	311	3,573	4,546	20,918	133	3,882	174	3,469
2014	강남구	전문 과학 및 기술 서비스업	8,909	1,513	108,103	70,496	37,607	3,590	12,969	4,584	77,847	706	17,113	29	174	7,867	59,848	634	39,948	408	8,307
2014	강남구	사업시설관리 및 사업지원 서비스업	1,801	467	54,262	28,385	25,877	475	1,569	1,279	52,080	24	467	23	146	1,531	29,028	143	22,298	127	2,936
2014	강남구	공공행정 국방 및 사회보장 행정	56	4	5,801	3,620	2,181	-	-	-	-	56	5,801	-	-	54	5,591	1	105	1	105
2014	강남구	교육 서비스업	3,584	1,555	27,451	11,228	16,223	2,447	8,023	920	11,594	167	7,395	50	439	3,206	18,905	106	2,814	272	5,732
2014	강남구	보건업 및 사회복지 서비스업	2,806	726	36,797	8,812	27,985	2,581	23,172	36	388	113	12,326	76	911	2,719	25,062	26	7,238	61	4,497
2014	강남구	예술 스포츠 및 여가관련 서비스업	1,676	589	8,042	4,538	3,504	1,343	3,569	264	3,210	53	1,217	16	46	1,590	5,664	24	1,505	62	873
2014	강남구	협회 및 단체 수리 및 기타 개인서비스업	4,981	2,348	23,832	10,208	13,624	3,737	12,634	280	5,295	413	3,884	551	2,019	4,805	19,415	83	2,849	93	1,568
2014	송파구	합계	44,301	14,844	263,841	156,775	107,066	32,199	78,136	9,904	144,718	889	34,163	1,309	6,824	41,394	174,349	874	48,169	2,033	41,323
2014	송파구	농업 임업 및 어업	3	-	159	128	31	-	-	1	5	2	154	-	-	2	10	1	149	-	-
2014	송파구	광업	2	-	4	2	2	1	3	1	1	-	-	-	-	2	4	-	-	-	-
2014	송파구	제조업	1,467	338	9,408	5,503	3,905	1,069	2,740	393	6,647	4	18	1	3	1,382	5,854	61	3,295	24	259
2014	송파구	전기 가스 증기 및 수도사업	9	-	58	55	3	-	-	6	20	3	38	-	-	8	53	1	5	-	-
2014	송파구	하수폐기물처리 원료재생 및 환경복원업	30	5	387	318	69	-	-	23	367	7	20	-	-	26	338	2	39	2	10
2014	송파구	건설업	1,801	252	25,233	21,821	3,412	721	1,729	1,079	23,502	1	2	-	-	1,689	20,649	70	4,035	42	549
2014	송파구	도매 및 소매업	13,652	4,703	53,230	32,008	21,222	8,685	19,567	4,918	33,228	40	370	9	65	12,573	36,827	362	8,245	717	8,158
2014	송파구	운수업	5,535	248	12,337	11,477	860	5,361	5,730	138	6,080	31	501	5	26	5,483	10,505	14	1,170	38	662
2014	송파구	숙박 및 음식점업	6,391	3,623	24,036	9,735	14,301	5,969	18,049	408	5,772	8	192	6	23	6,082	18,880	22	411	287	4,745
2014	송파구	출판 영상 방송통신 및 정보서비스업	756	117	16,258	12,153	4,105	212	497	513	14,676	28	1,079	3	6	705	5,687	30	9,304	21	1,267
2014	송파구	금융 및 보험업	489	72	8,631	4,290	4,341	37	70	375	5,590	76	2,970	1	1	141	920	12	1,992	336	5,719
2014	송파구	부동산업 및 임대업	2,290	745	11,903	7,754	4,149	1,646	2,963	413	6,316	19	513	212	2,111	2,175	7,180	51	4,029	64	694
2014	송파구	전문 과학 및 기술 서비스업	1,865	247	20,493	14,787	5,706	876	2,724	858	16,670	128	1,088	3	11	1,593	10,900	122	6,825	150	2,768
2014	송파구	사업시설관리 및 사업지원 서비스업	598	150	20,246	12,718	7,528	203	1,267	378	18,679	10	257	7	43	504	12,494	35	6,158	59	1,594
2014	송파구	공공행정 국방 및 사회보장 행정	70	5	5,721	4,106	1,615	-	-	-	-	70	5,721	-	-	69	5,549	1	172	-	-
2014	송파구	교육 서비스업	2,140	1,157	17,033	5,807	11,226	1,760	5,323	201	2,682	127	8,467	52	561	1,995	12,708	31	1,053	114	3,272
2014	송파구	보건업 및 사회복지 서비스업	1,574	692	20,401	4,678	15,723	1,368	8,537	13	130	69	10,321	124	1,413	1,524	11,382	10	309	40	8,710
2014	송파구	예술 스포츠 및 여가관련 서비스업	1,387	594	6,782	3,745	3,037	1,229	2,676	62	2,793	57	1,157	39	156	1,345	4,435	17	390	25	1,957
2014	송파구	협회 및 단체 수리 및 기타 개인서비스업	4,242	1,896	11,521	5,690	5,831	3,062	6,261	124	1,560	209	1,295	847	2,405	4,096	9,974	32	588	114	959
2014	강동구	합계	30,481	10,812	139,346	75,759	63,587	25,982	60,601	3,182	57,007	473	17,720	844	4,018	29,044	95,194	289	22,301	1,148	21,851
2014	강동구	농업 임업 및 어업	1	-	11	3	8	-	-	1	11	-	-	-	-	1	11	-	-	-	-
2014	강동구	광업	3	-	17	15	2	-	-	3	17	-	-	-	-	3	17	-	-	-	-
2014	강동구	제조업	1,618	399	6,485	3,444	3,041	1,429	4,329	184	2,092	5	64	-	-	1,572	5,542	30	605	16	338
2014	강동구	전기 가스 증기 및 수도사업	4	-	302	253	49	-	-	1	17	3	285	-	-	2	202	-	-	2	100
2014	강동구	하수폐기물처리 원료재생 및 환경복원업	19	2	274	224	50	4	18	12	248	3	8	-	-	18	221	1	53	-	-
2014	강동구	건설업	1,044	137	16,617	14,285	2,332	622	1,553	420	15,049	2	15	-	-	1,001	6,904	23	9,519	20	194
2014	강동구	도매 및 소매업	7,304	3,073	25,348	13,372	11,976	6,043	13,661	1,231	11,554	24	112	6	21	6,832	18,591	92	2,811	380	3,946
2014	강동구	운수업	5,780	233	9,855	9,306	549	5,692	6,050	60	3,308	26	490	2	7	5,739	8,820	4	480	37	555
2014	강동구	숙박 및 음식점업	4,875	2,825	15,408	5,946	9,462	4,704	13,302	164	2,071	3	18	4	17	4,736	13,505	8	55	131	1,848
2014	강동구	출판 영상 방송통신 및 정보서비스업	240	45	2,642	1,773	869	96	259	136	2,152	8	231	-	-	221	1,419	8	687	11	536
2014	강동구	금융 및 보험업	278	52	4,262	1,396	2,866	40	107	189	3,551	49	604	-	-	67	326	8	259	203	3,677
2014	강동구	부동산업 및 임대업	1,532	532	4,580	3,058	1,522	1,160	1,979	169	1,053	14	49	189	1,499	1,476	4,025	11	76	45	479
2014	강동구	전문 과학 및 기술 서비스업	577	79	5,125	3,653	1,472	332	912	215	4,046	27	162	3	5	493	2,010	33	2,355	51	760
2014	강동구	사업시설관리 및 사업지원 서비스업	385	109	9,551	5,291	4,260	181	730	195	8,396	6	407	3	18	332	5,254	29	3,664	24	633
2014	강동구	공공행정 국방 및 사회보장 행정	38	5	2,588	1,788	800	-	-	-	-	38	2,588	-	-	36	2,578	1	2	1	8
2014	강동구	교육 서비스업	1,501	813	10,690	3,384	7,306	1,287	3,666	105	1,593	89	5,309	20	122	1,408	8,061	16	572	77	2,057
2014	강동구	보건업 및 사회복지 서비스업	1,184	486	14,335	3,410	10,925	1,038	7,360	5	65	82	6,010	59	900	1,115	8,564	9	359	60	5,412
2014	강동구	예술 스포츠 및 여가관련 서비스업	865	402	2,893	1,496	1,397	819	1,944	21	196	23	740	2	13	842	2,277	4	51	19	565
2014	강동구	협회 및 단체 수리 및 기타 개인서비스업	3,233	1,620	8,363	3,662	4,701	2,535	4,731	71	1,588	71	628	556	1,416	3,150	6,867	12	753	71	743
